id;name;number;URL;socket;price;Product Collection;Code Name;Vertical Segment;Processor Number;Status;Launch Date;Lithography;Expected Discontinuance;Use Conditions;Included Items;Warranty Period;# of Cores;# of Threads;Processor Base Frequency;Cache;Bus Speed;TDP;Configurable TDP-down Frequency;Configurable TDP-down;VID Voltage Range;# of QPI Links;Max Turbo Frequency;Burst Frequency;Scenario Design Power (SDP);# of UPI Links;Turbo Boost Technology 2.0 Frequency;Turbo Boost Max Technology 3.0 Frequency;FSB Parity;Configurable TDP-up Frequency;Configurable TDP-up;Supported FSBs;Thermal Velocity Boost Frequency;Embedded Options Available;Datasheet;Description;Product Brief;Max Memory Size (dependent on memory type);Memory Types;Max # of Memory Channels;Max Memory Bandwidth;ECC Memory Supported;Physical Address Extensions;Maximum Memory Speed;Optane DC Persistent Memory Supported;Processor Graphics;Graphics Base Frequency;Graphics Max Dynamic Frequency;Graphics Output;DirectX* Support;Quick Sync Video;InTru 3D Technology;Flexible Display Interface ( FDI);Clear Video HD Technology;Clear Video Technology;# of Displays Supported;Macrovision* License Required;Graphics Video Max Memory;Max Resolution (HDMI);Max Resolution (DP);Max Resolution (eDP - Integrated Flat Panel);Max Resolution (VGA);OpenGL* Support;4K Support;Device ID;Graphics Burst Frequency;Execution Units;Max Refresh Rate;eDRAM;OpenCL* Support;PCI Express Revision;PCI Express Configurations;Max # of PCI Express Lanes;Scalability;PCI Support;Thunderbolt 4;Microprocessor PCIe Revision;Chipset / PCH PCIe Revision;Sockets Supported;Max CPU Configuration;TJUNCTION;Package Size;Processing Die Size;# of Processing Die Transistors;TCASE;Thermal Solution Specification;Operating Temperature Range;Operating Temperature (Maximum);Operating Temperature (Minimum);Bracket Height;Thermal Velocity Boost Temperature;Turbo Boost Technology;vPro Platform Eligibility;Hyper-Threading Technology;Virtualization Technology (VT-x);Virtualization Technology for Directed I/O (VT-d);VT-x with Extended Page Tables (EPT);Transactional Synchronization Extensions;64;Instruction Set;Instruction Set Extensions;Idle States;Enhanced SpeedStep Technology;Thermal Monitoring Technologies;Fast Memory Access;Flex Memory Access;Identity Protection Technology;Stable Image Platform Program (SIPP);Smart Response Technology;My WiFi Technology;4G WiMAX Wireless Technology;Demand Based Switching;Optane Memory Supported;Virtualization Technology for Itanium (VT-i);Thermal Velocity Boost;Turbo Boost Max Technology 3.0;Rapid Storage Technology;Secure Boot;HD Audio Technology;Smart Connect Technology;Speed Shift Technology;Smart Idle Technology;ME Firmware Version;Matrix Storage Technology;Deep Learning Boost ( DL Boost);Speed Select Technology - Performance Profile;Speed Select Technology - Base Frequency;Resource Director Technology ( RDT);# of AVX-512 FMA Units;Volume Management Device (VMD);Speed Select Technology – Core Power;Speed Select Technology – Turbo Frequency;Integrated QuickAssist Technology;Quick Resume Technology;Quiet System Technology;AC97 Technology;I/O Acceleration Technology;Instruction Replay Technology;Integrated Omni-Path Architecture ( OPA);Adaptix Technology;Gaussian and Neural Accelerator 2.0;Image Processing Unit;Smart Sound Technology;Wake on Voice;High Definition Audio;MIPI SoundWire*;AES New Instructions;Secure Key;Trusted Execution Technology;Execute Disable Bit;OS Guard;Anti-Theft Technology;Software Guard Extensions ( SGX);Memory Protection Extensions ( MPX);Boot Guard;Run Sure Technology;Mode-based Execute Control (MBE);Control-Flow Enforcement Technology;Total Memory Encryption;# of Cores;# of Threads;Processor Base Frequency;Cache;Bus Speed;FSB Parity;TDP;VID Voltage Range;Scenario Design Power (SDP);Max Turbo Frequency;# of USB Ports;USB Revision;Total # of SATA Ports;Integrated LAN;General Purpose IO;UART;Max # of SATA 6.0 Gb/s Ports;Integrated Wireless;Integrated IDE;USB Configuration;4K Support;Graphics Base Frequency;Graphics Name;Graphics Max Dynamic Frequency;Compute Units;Graphics Memory Bandwidth;Graphics Memory Interface;Graphics Output;Max Resolution (HDMI);Max Resolution (DP);Max Resolution (eDP - Integrated Flat Panel);DirectX* Support;Vulkan* Support;OpenGL* Support;H.264 Hardware Encode/Decode;H.265 (HEVC) Hardware Encode/Decode;# of Displays Supported;Baseband Functions;RF Transceiver;RF Transceiver Functions;Protocol Stack;Interfaces Supported
35635;Atom Processor 230;230;https://ark.intel.com/content/www/us/en/ark/products/35635/intel-atom-processor-230-512k-cache-1-60-ghz-533-mhz-fsb.html;PBGA437;;;;Desktop;230;Discontinued;2008-04-01;45;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22mm x 22mm;26 mm;47 million;85.2;;;;;;;False;;True;False;False;;;True;64-bit;SSE2, SSE3, SSSE3;False;False;False;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;1;2;1600000000;512 KB L2 Cache;533000000;False;4;0.9V-1.1625V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35641;Atom Processor 330;330;https://ark.intel.com/content/www/us/en/ark/products/35641/intel-atom-processor-330-1m-cache-1-60-ghz-533-mhz-fsb.html;PBGA437;;;;Desktop;330;Discontinued;2008-07-01;45;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22mm x 22mm;52 mm;94 million;85.2;;;;;;;False;;True;False;False;;;True;64-bit;SSE2, SSE3, SSSE3;;False;False;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;2;4;1600000000;1 MB L2 Cache;533000000;False;8;0.9V-1.1625V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36331;Atom Processor N270;N270;https://ark.intel.com/content/www/us/en/ark/products/36331/intel-atom-processor-n270-512k-cache-1-60-ghz-533-mhz-fsb.html;PBGA437;32;;;Mobile;N270;Discontinued;2008-04-01;45;;PC/Client/Tablet;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;22mm x 22mm;26 mm;47 million;;;;;;;;False;;True;False;False;;;False;32-bit;SSE, SSE2, SSE3, SSSE3;False;True;True;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;1;2;1600000000;512 KB L2 Cache;533000000;False;2.5;0.9V-1.1625V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41411;Atom Processor N280;N280;https://ark.intel.com/content/www/us/en/ark/products/41411/intel-atom-processor-n280-512k-cache-1-66-ghz-667-mhz-fsb.html;PBGA437;;;;Mobile;N280;Discontinued;2009-01-01;45;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;22mm x 22mm;26 mm;47 million;;;;;;;;False;;True;False;False;;;False;32-bit;SSE2, SSE3, SSSE3;;True;True;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;1;2;1660000000;512 KB L2 Cache;667000000;;2.5;0.9V-1.1625V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35472;Atom Processor Z500;Z500;https://ark.intel.com/content/www/us/en/ark/products/35472/intel-atom-processor-z500-512k-cache-800-mhz-400-mhz-fsb.html;PBGA441;;;;Mobile;Z500;Discontinued;2008-04-01;45;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;13mm x 14mm;26 mm;47 million;;;;;;;;False;;True;False;False;;;False;32-bit;SSE2, SSE3, SSSE3;True;True;True;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;1;2;800000000;512 KB L2 Cache;400000000;False;0.65;0.80 -1.10V;0.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35469;Atom Processor Z510;Z510;https://ark.intel.com/content/www/us/en/ark/products/35469/intel-atom-processor-z510-512k-cache-1-10-ghz-400-mhz-fsb.html;PBGA441;20;;;Mobile;Z510;Discontinued;2008-04-01;45;;PC/Client/Tablet;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;13mm x 14mm;26 mm;47 million;;;;;;;;False;;False;False;False;;;False;32-bit;SSE2, SSE3, SSSE3;True;True;True;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;1;1;1100000000;512 KB L2 Cache;400000000;False;2;0.75-1.1V;0.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40740;Atom Processor Z515;Z515;https://ark.intel.com/content/www/us/en/ark/products/40740/intel-atom-processor-z515-512k-cache-1-20-ghz-400-mhz-fsb.html;PBGA441;;;;Mobile;Z515;Discontinued;2009-04-01;45;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;13mm x 14mm;26 mm;47 million;;;;;;;;False;;True;False;False;;;False;32-bit;SSE2, SSE3, SSSE3;True;;True;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;1;2;1200000000;512 KB L2 Cache;400000000;False;1.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35466;Atom Processor Z520;Z520;https://ark.intel.com/content/www/us/en/ark/products/35466/intel-atom-processor-z520-512k-cache-1-33-ghz-533-mhz-fsb.html;PBGA441;;;;Mobile;Z520;Discontinued;2008-04-01;45;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;13mm x 14mm;26 mm;47 million;;;;;;;;False;;True;True;False;;;False;32-bit;SSE2, SSE3, SSSE3;True;True;True;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;1;2;1330000000;512 KB L2 Cache;533000000;False;2;0.75-1.1V;0.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35463;Atom Processor Z530;Z530;https://ark.intel.com/content/www/us/en/ark/products/35463/intel-atom-processor-z530-512k-cache-1-60-ghz-533-mhz-fsb.html;PBGA441;65;;;Mobile;Z530;Discontinued;2008-04-01;45;;PC/Client/Tablet;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;13mm x 14mm;26 mm;47 million;;;;;;;;False;;True;True;False;;;False;32-bit;SSE2, SSE3, SSSE3;True;True;True;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;1;2;1600000000;512 KB L2 Cache;533000000;False;2;0.75 -1.1V;0.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35460;Atom Processor Z540;Z540;https://ark.intel.com/content/www/us/en/ark/products/35460/intel-atom-processor-z540-512k-cache-1-86-ghz-533-mhz-fsb.html;PBGA441;;;;Mobile;Z540;Discontinued;2008-04-01;45;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;13mm x 14mm;26 mm;47 million;;;;;;;;False;;True;True;False;;;False;32-bit;SSE2, SSE3, SSSE3;True;True;True;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;1;2;1860000000;512 KB L2 Cache;533000000;False;2.4;0.75 -1.1V;0.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40741;Atom Processor Z550;Z550;https://ark.intel.com/content/www/us/en/ark/products/40741/intel-atom-processor-z550-512k-cache-2-00-ghz-533-mhz-fsb.html;PBGA441;;;;Mobile;Z550;Discontinued;2009-04-01;45;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;13mm x 14mm;26 mm;47 million;;;;;;;;False;;True;True;False;;;False;32-bit;;True;True;True;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;1;2;2000000000;512 KB L2 Cache;533000000;False;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49669;Atom Processor Z560;Z560;https://ark.intel.com/content/www/us/en/ark/products/49669/intel-atom-processor-z560-512k-cache-2-13-ghz-533-mhz-fsb.html;PBGA441;;;;Mobile;Z560;Discontinued;2010-04-01;45;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;13mm x 14mm;26 mm;47 million;;;;;;;;False;;True;True;False;;;False;32-bit;SSE2, SSE3, SSSE3;True;True;True;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;1;2;2130000000;512 KB L2 Cache;533000000;False;2.5;0.75V-1.1V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32240;Celeron M Processor 215;215;https://ark.intel.com/content/www/us/en/ark/products/32240/intel-celeron-m-processor-215-512k-cache-1-33-ghz-533-mhz-fsb.html;PBGA479;;;;Mobile;215;Discontinued;;65;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90 mm;;;;;;;;;False;;;;;;;;32-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;1;1;1330000000;512 KB L2 Cache;533000000;;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33102;Celeron Processor 220;220;https://ark.intel.com/content/www/us/en/ark/products/33102/intel-celeron-processor-220-512k-cache-1-20-ghz-533-mhz-fsb.html;PBGA479;;;;Desktop;220;Discontinued;2007-10-01;65;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;35mm x 35mm;77 mm;105 million;;;;;;;;False;;False;False;False;;;True;64-bit;;True;False;True;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;False;True;;;;;;;;;;1;1;1200000000;512 KB L2 Cache;533000000;False;19;1.0000V-1.3375V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27160;Celeron M Processor ULV 423;423;https://ark.intel.com/content/www/us/en/ark/products/27160/intel-celeron-m-processor-ulv-423-1m-cache-1-06-ghz-533-mhz-fsb.html;PBGA479;;;;Mobile;423;Discontinued;2006-01-01;65;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;False;32-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;35mm x 35mm;90 mm;151 million;;;;;;;;False;;False;False;;;;False;32-bit;;False;False;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;1;1;1060000000;1 MB L2 Cache;533000000;False;5.5;0.85V-1.10V;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27151;Celeron M Processor 440;440;https://ark.intel.com/content/www/us/en/ark/products/27151/intel-celeron-m-processor-440-1m-cache-1-86-ghz-533-mhz-fsb.html;PBGA479;;;;Mobile;440;Discontinued;2006-01-01;65;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;False;32-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;35mm x 35mm;90 mm;151 million;;;;;;;;False;;False;False;;;;False;32-bit;;False;False;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;1;1;1860000000;1 MB L2 Cache;533000000;False;27;1.0V-1.3V;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27978;Celeron M Processor ULV 443;443;https://ark.intel.com/content/www/us/en/ark/products/27978/intel-celeron-m-processor-ulv-443-1m-cache-1-20-ghz-533-mhz-fsb.html;PBGA479;;;;Mobile;443;Discontinued;;65;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;35mm x 35mm;90 mm;151 million;;;;;;;;False;;False;False;;;;False;32-bit;;False;False;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;1;1;1200000000;1 MB L2 Cache;533000000;False;5.5;0.85V-1.10V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29733;Celeron M Processor 530;530;https://ark.intel.com/content/www/us/en/ark/products/29733/intel-celeron-m-processor-530-1m-cache-1-73-ghz-533-mhz-fsb--m.html;PBGA479;;;;Mobile;530;Discontinued;2006-07-01;65;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;35mm x 35mm;143 mm;291 million;;;;;;;;False;;False;False;;;;True;64-bit;;False;False;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;1;1;1730000000;1 MB L2 Cache;533000000;False;30;0.95V-1.30V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31727;Celeron Processor 550;550;https://ark.intel.com/content/www/us/en/ark/products/31727/intel-celeron-processor-550-1m-cache-2-00-ghz-533-mhz-fsb.html;PBGA479;;;;Mobile;550;Discontinued;2006-07-01;65;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;35mm x 35mm;143 mm;291 million;;;;;;;;False;;False;False;;;;True;64-bit;;False;False;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;1;1;2000000000;1 MB L2 Cache;533000000;False;31;0.95V-1.30V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41368;Celeron Processor ULV 573;573;https://ark.intel.com/content/www/us/en/ark/products/41368/intel-celeron-processor-ulv-573-512k-cache-1-00-ghz-533-mhz-fsb.html;PBGA479;;;;Mobile;573;Discontinued;2006-07-01;65;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;35mm x 35mm;143 mm;291 million;;;;;;;;False;;;False;;;;True;64-bit;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;1;1;1000000000;512 KB L2 Cache;533000000;;10;0.80V-0.975V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27228;Core Duo Processor L2300;L2300;https://ark.intel.com/content/www/us/en/ark/products/27228/intel-core-duo-processor-l2300-2m-cache-1-50-ghz-667-mhz-fsb.html;PBGA479;;;;Mobile;L2300;Discontinued;;65;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;False;32-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;35mm x 35mm;90 mm;151 million;;;;;;;;False;;False;True;;;;False;32-bit;;False;True;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;2;2;1500000000;2 MB L2 Cache;667000000;False;15;0.7625-1.2125V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27229;Core Duo Processor L2400;L2400;https://ark.intel.com/content/www/us/en/ark/products/27229/intel-core-duo-processor-l2400-2m-cache-1-66-ghz-667-mhz-fsb.html;PBGA479;;;;Mobile;L2400;Discontinued;2006-01-01;65;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;False;32-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;35mm x 35mm;90 mm;151 million;;;;;;;;False;;False;True;;;;False;32-bit;;False;True;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;2;2;1660000000;2 MB L2 Cache;667000000;False;15;1.0V - 1.212V;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27230;Core Duo Processor L2500;L2500;https://ark.intel.com/content/www/us/en/ark/products/27230/intel-core-duo-processor-l2500-2m-cache-1-83-ghz-667-mhz-fsb.html;PBGA479;;;;Mobile;L2500;Discontinued;;65;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;False;32-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;35mm x 35mm;90 mm;151 million;;;;;;;;False;;False;True;;;;False;32-bit;;False;True;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;2;2;1830000000;2 MB L2 Cache;667000000;False;15;0.7625-1.2125V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28025;Core 2 Duo Processor L7200;L7200;https://ark.intel.com/content/www/us/en/ark/products/28025/intel-core-2-duo-processor-l7200-4m-cache-1-33-ghz-667-mhz-fsb.html;PBGA479;;;;Mobile;L7200;Discontinued;2007-01-01;65;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;35mm x 35mm;143 mm;291 million;;;;;;;;False;;False;True;;;;True;64-bit;;False;True;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;2;2;1330000000;4 MB L2 Cache;667000000;False;17;0.9V-1.1V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29756;Core 2 Duo Processor L7300;L7300;https://ark.intel.com/content/www/us/en/ark/products/29756/intel-core-2-duo-processor-l7300-4m-cache-1-40-ghz-800-mhz-fsb.html;PBGA479;;;;Mobile;L7300;Discontinued;2007-04-01;65;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;35mm x 35mm;143 mm;291 million;;;;;;;;False;;False;True;;;;True;64-bit;;True;True;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;2;2;1400000000;4 MB L2 Cache;800000000;False;17;0.975V-1.062V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28026;Core 2 Duo Processor L7400;L7400;https://ark.intel.com/content/www/us/en/ark/products/28026/intel-core-2-duo-processor-l7400-4m-cache-1-50-ghz-667-mhz-fsb.html;PBGA479;;;;Mobile;L7400;Discontinued;2006-07-01;65;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;35mm x 35mm;143 mm;291 million;;;;;;;;False;;False;True;;;;True;64-bit;;False;True;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;2;2;1500000000;4 MB L2 Cache;667000000;False;17;0.9V-1.1V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29757;Core 2 Duo Processor L7500;L7500;https://ark.intel.com/content/www/us/en/ark/products/29757/intel-core-2-duo-processor-l7500-4m-cache-1-60-ghz-800-mhz-fsb.html;PBGA479;;;;Mobile;L7500;Discontinued;2006-07-01;65;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;35mm x 35mm;143 mm;291 million;;;;;;;;False;;False;True;;;;True;64-bit;;True;True;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;2;2;1600000000;4 MB L2 Cache;800000000;False;17;0.975V - 1.062V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27332;Mobile Celeron Processor 866 MHz, 128K Cache, 133 MHz FSB;number;https://ark.intel.com/content/www/us/en/ark/products/27332/mobile-intel-celeron-processor-866-mhz-128k-cache-133-mhz-fsb.html;PBGA479;;;;Mobile;;Discontinued;;180;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;100;;;;;;;False;;;False;;;;;32-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;866000000;128 KB L2 Cache;133000000;;23.3;1.7V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27334;Mobile Celeron Processor 933 MHz, 128K Cache, 133 MHz FSB;number;https://ark.intel.com/content/www/us/en/ark/products/27334/mobile-intel-celeron-processor-933-mhz-128k-cache-133-mhz-fsb.html;PBGA479;;;;Mobile;;Discontinued;;180;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;100;;;;;;;False;;;False;;;;;32-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;933000000;128 KB L2 Cache;133000000;;20.6;1.7V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27242;Core Solo Processor T1300;T1300;https://ark.intel.com/content/www/us/en/ark/products/27242/intel-core-solo-processor-t1300-2m-cache-1-66-ghz-667-mhz-fsb.html;PBGA479;;;;Mobile;T1300;Discontinued;;65;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;False;32-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;35mm x 35mm;90 mm;151 million;;;;;;;;False;;False;False;;;;False;32-bit;;False;True;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;1;1;1660000000;2 MB L2 Cache;667000000;False;27;1.1625V - 1.30V;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27244;Core Solo Processor T1400;T1400;https://ark.intel.com/content/www/us/en/ark/products/27244/intel-core-solo-processor-t1400-2m-cache-1-83-ghz-667-mhz-fsb.html;PBGA479;;;;Mobile;T1400;Discontinued;;65;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;False;32-bit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;35mm x 35mm;90 mm;151 million;;;;;;;;False;;False;False;;;;False;32-bit;;False;True;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;True;;;;;;;;;;1;1;1830000000;2 MB L2 Cache;667000000;False;27;1.1625V - 1.30V;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
